,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
ENSSSCG00000003731,25.65096,25.58007,25.34311,25.72988,25.78242,26.42748,25.73543,25.23937,26.28774,25.70493,25.78163,25.75256,25.75053,26.13827,27.05407,26.32403,26.17337,26.18783,25.80713,24.93219,25.63649,25.70279,25.89181,25.85596,26.21686,26.17026,25.58254,24.84858,25.19575,25.63978,26.17954,25.81445,25.23778,25.53216,25.63556,25.41922
ENSSSCG00000003738,27.79618,27.3807,27.99887,27.11792,27.35048,27.60838,26.98045,27.83501,27.74924,27.76834,27.68198,28.11213,27.72252,27.42251,27.78347,27.57088,27.34382,27.88371,27.39998,27.23122,27.09786,27.78534,27.41201,28.12077,28.13242,27.81757,27.90717,27.75786,27.56225,27.64151,27.80618,27.46399,27.83415,27.77418,27.68016,27.59172
ENSSSCG00000003739,25.35865,24.97143,25.08179,25.12056,24.7114,24.72796,25.09732,24.88726,25.29229,25.2195,25.23213,24.79638,23.63506,24.6876,24.95646,24.94552,23.97736,25.53054,24.2917,24.65775,23.52574,24.75937,24.76141,25.14712,24.54865,24.36971,24.98738,24.72414,25.05731,24.85129,24.62594,24.96149,24.83253,25.01652,25.37119,25.0915
ENSSSCG00000003741,25.91505,25.45393,25.87887,25.35344,25.81973,25.90186,25.71066,26.02689,25.89229,25.83212,25.83293,25.72692,25.06066,25.73491,25.96222,25.47604,25.96112,26.02415,25.63051,25.44335,25.56361,25.72821,25.46684,25.54464,25.40613,25.08109,25.58254,25.70451,25.35622,25.55447,25.05257,25.20765,25.43899,25.28844,25.63556,25.63388
ENSSSCG00000003742,26.89124,26.65525,26.10714,25.93541,26.45497,26.56732,26.33059,26.53346,25.93941,26.49413,26.32912,26.16919,26.45849,26.32651,26.42947,26.38834,26.25557,26.36733,26.3294,25.9265,26.62579,26.75629,25.74178,26.85291,26.43347,26.55192,26.42148,26.82757,26.55675,25.92678,26.23144,26.064,26.15185,26.5359,26.33446,26.00676
ENSSSCG00000003743,30.13397,29.89292,29.47508,29.39484,29.60009,29.81788,29.49327,30.40546,29.14995,29.50036,29.23511,29.77346,29.65743,29.72866,29.63047,29.94586,29.7743,29.56555,30.05942,29.929,29.98203,29.81345,29.27135,29.67759,29.80669,29.99859,29.60397,30.47203,29.80989,29.5982,29.30898,29.4194,29.48261,29.79185,29.84629,29.94681
ENSSSCG00000003744,23.48418,25.08927,25.74313,24.28931,24.65746,25.85895,24.36671,25.31107,25.01283,24.78887,24.98241,26.50722,25.56996,23.52795,25.68416,25.18159,25.05083,23.98801,25.12072,25.37814,24.57107,25.35661,25.7549,25.08616,26.05534,25.82192,26.08145,24.40545,24.78386,23.99851,25.60249,24.82063,26.32813,26.33631,24.75774,25.71153
ENSSSCG00000003746,25.80611,25.48293,26.18541,26.83951,25.84408,25.51646,26.04379,26.0894,26.08269,26.69492,26.73182,26.16919,26.03409,26.73823,26.53371,26.04363,26.77855,25.37933,26.37015,25.96032,26.31545,25.6638,25.61805,26.97564,25.85044,26.05667,26.89495,25.86636,26.30031,26.39595,25.43551,25.67136,26.3002,26.2018,25.94807,26.06709
ENSSSCG00000003747,25.91505,26.00681,25.80642,25.79731,25.89158,26.23116,25.88682,25.89311,25.61603,26.14795,26.02163,26.25244,25.76353,26.06612,25.82988,26.36456,25.90563,25.68039,25.72152,25.86832,25.84767,25.84901,25.46684,26.38084,26.37021,25.76278,26.21852,25.76892,25.5158,25.53975,25.72341,25.8869,25.86466,25.84057,26.01149,26.21662
ENSSSCG00000003749,26.69134,26.93254,26.66675,26.85857,26.8043,27.26648,26.71378,26.99187,27.04818,26.94056,26.89157,26.91186,26.786,27.19495,26.88246,27.26745,27.07367,26.81318,26.90745,27.02299,26.76232,26.78685,26.57062,26.75185,27.01197,26.99891,27.05972,27.06671,26.78072,26.78729,26.6755,27.22406,26.69989,26.69125,27.03458,27.16465
ENSSSCG00000003755,25.19546,23.98163,23.61466,23.38008,22.33553,22.76329,23.53134,24.76492,22.9336,24.45117,23.03812,24.2298,24.37202,23.95064,23.82356,24.87993,24.78164,24.64767,24.51167,22.58737,24.38055,25.61011,24.23378,24.27099,24.92386,25.13804,23.82511,24.2335,24.00446,24.59063,24.27661,23.56497,24.26693,24.73412,24.48728,24.34806
ENSSSCG00000003757,26.31558,26.44291,27.03235,27.72123,27.36318,27.37705,27.08533,26.76811,27.10611,27.2403,27.447,26.42984,27.34849,27.69958,28.14676,27.38638,27.66783,27.25235,27.25082,26.72159,27.09269,26.61352,26.71183,27.30484,27.51797,26.7778,26.93264,27.00386,26.90126,26.4599,26.60642,27.46793,26.66382,26.93689,26.55626,27.11312
ENSSSCG00000003760,24.00158,24.6263,25.34311,25.78408,25.42703,25.73391,25.25979,25.29347,25.07744,25.29211,25.1536,25.16442,25.31136,26.00127,25.82988,25.69525,26.0354,25.31412,25.1397,25.08306,25.38901,25.12741,25.22439,25.45103,25.65198,25.13804,24.81361,24.61622,25.17677,24.96585,25.43551,25.95589,25.17766,24.75989,25.2361,25.38803
ENSSSCG00000003761,29.40562,29.09574,28.87961,28.83229,28.80818,29.0481,29.11807,28.97748,28.81939,28.88516,28.92815,29.27861,29.09642,29.28454,29.22009,28.99734,29.0412,28.91772,29.22383,28.84513,29.08815,29.13159,28.81797,28.88831,29.39971,28.83991,29.01838,29.30639,29.02649,29.01524,28.6074,29.01433,28.74978,29.04234,29.28879,29.13501
ENSSSCG00000003762,28.80823,28.91203,28.95136,28.90593,28.93119,29.6628,28.28623,28.84787,28.93433,28.97474,29.1817,29.5811,28.87328,28.6833,29.51864,28.70555,28.57038,28.55456,28.65132,28.6569,28.40474,28.98901,28.4213,28.56991,28.70502,28.89051,28.12744,28.44837,28.70572,28.90037,28.63849,29.15422,28.49857,28.5143,28.69553,28.50986
ENSSSCG00000003763,28.00035,28.1459,27.30637,27.79566,28.7578,28.3159,28.82398,29.14748,28.41299,28.24373,27.43044,29.0469,28.98985,26.98738,27.98078,28.6127,27.28414,27.10107,27.66531,28.20443,26.83843,27.29628,28.38379,28.28576,30.37852,28.85131,30.54153,27.10714,27.07022,28.43127,27.05545,27.14748,28.82029,27.66593,28.09072,28.05099
ENSSSCG00000003764,26.90715,25.37878,26.11716,27.49217,26.62621,25.79209,27.26193,26.25308,27.36527,26.63338,27.05172,25.82688,25.32895,26.15823,26.24334,26.35655,25.75048,26.42252,25.83068,25.88015,26.29759,25.04888,25.91536,25.20562,25.88479,24.70741,24.74265,25.76892,26.89547,25.7462,23.81471,27.35327,25.47274,25.67442,26.65886,26.08665
ENSSSCG00000003766,28.63433,29.30812,29.51635,28.9687,28.70227,28.95184,28.87084,29.11028,28.77788,28.71404,28.91184,29.19339,28.93058,28.99364,28.91771,28.8876,28.93017,28.62852,29.11293,28.72076,29.04329,29.12562,29.00797,29.08291,29.07345,28.85273,28.94915,28.99783,29.3451,28.63892,28.53903,29.06205,28.70788,28.69376,29.21212,29.20493
ENSSSCG00000003768,27.47532,28.04984,28.39448,28.44564,27.91906,28.1344,27.17406,27.67776,28.01145,28.76436,27.61761,28.47194,28.56533,27.99434,28.50933,28.17591,28.48965,27.95229,27.94436,27.33368,28.06787,27.97249,29.15497,28.43176,28.40317,28.64246,28.69723,27.34546,28.13189,27.48509,28.7601,28.87878,28.89997,28.85783,28.25479,27.94781
ENSSSCG00000003770,25.89391,26.4206,26.10714,26.79401,26.37367,26.37515,26.6304,26.15906,26.0401,26.35701,25.99935,26.31403,26.35065,26.54701,26.5491,26.48709,26.84496,26.71554,26.56531,26.26092,26.28857,26.2333,26.43867,26.48685,26.40219,25.96521,26.25297,26.50337,26.66969,26.52114,26.14748,26.39735,26.29078,26.22048,26.62546,26.66999
ENSSSCG00000003771,27.43198,27.58175,27.38725,27.80552,27.17444,27.22061,27.97135,27.42654,27.76567,27.92495,27.49158,27.49016,27.39934,27.17058,27.24097,27.83881,27.7552,27.51792,27.50985,28.12962,27.15851,27.1721,27.90804,28.2187,27.38028,27.06893,27.45331,27.55725,27.41613,27.7732,27.30837,27.83748,27.68016,27.23203,27.69955,27.74423
ENSSSCG00000003772,27.77898,27.84171,27.61643,27.44669,27.77769,27.87384,27.75222,27.69461,27.81703,27.80602,27.75361,27.66917,27.36564,27.60817,27.46843,27.68409,27.66783,27.62264,27.48037,27.66973,27.3869,27.49449,27.62342,27.65896,27.52161,27.36376,27.65357,27.89983,27.67815,27.74781,27.17159,27.67307,27.38462,27.2135,27.67364,27.74731
ENSSSCG00000003775,28.45471,28.1368,28.41289,28.61218,28.761,28.33755,28.72696,28.40315,28.37279,28.5405,28.61852,28.37826,28.4414,28.75554,28.34492,28.69922,28.42599,28.44268,28.53784,28.28669,28.47399,28.20303,28.04781,28.73788,28.72411,28.74685,28.88606,28.7507,28.56681,28.57176,28.34299,28.69762,28.35213,28.21932,28.43523,28.40274
ENSSSCG00000003776,28.94426,29.53275,30.26501,30.382,30.43632,30.45903,29.71961,30.00713,29.69665,30.1409,29.8443,29.91008,29.83492,30.19344,30.17027,29.94385,29.75716,29.6281,29.95679,30.24243,29.76191,29.73332,29.96665,29.71163,30.09775,30.5682,29.79948,29.36383,29.76849,29.80779,29.70563,30.34927,29.93633,29.88332,29.75735,30.24981
ENSSSCG00000003779,25.58654,25.51136,25.45793,24.89289,25.30954,24.88591,25.43634,25.16391,25.03469,25.18178,25.41158,25.30972,25.06066,25.02864,24.88549,25.19962,25.22416,25.3633,25.15844,25.16268,25.38901,25.55434,24.81249,25.70192,25.12884,25.29655,25.16071,25.47661,25.09824,25.18981,25.28646,25.16943,25.47274,25.43955,25.06728,25.38803
ENSSSCG00000003780,27.65568,27.63116,28.24943,28.07101,28.32368,28.28179,27.48645,27.98777,27.39515,27.9476,28.15738,28.01745,27.66134,27.91147,28.16185,27.71889,27.33544,27.6125,27.50253,27.63176,27.51998,27.95105,27.53115,27.7271,28.26873,28.90289,28.07062,27.45524,27.91421,27.41018,27.9679,28.28677,27.62119,27.87782,27.68665,27.93976
ENSSSCG00000003783,26.13819,26.49366,26.63223,26.13627,25.84408,26.00385,26.68864,26.06887,26.43473,26.10829,26.25582,26.33964,26.28004,25.89817,26.5943,26.33223,26.29929,26.23263,25.85386,25.99336,24.57107,26.11301,26.39745,26.29364,26.24358,25.5414,25.95112,24.985,26.19103,25.97134,25.538,25.91026,25.79966,25.72761,26.40701,26.70838
ENSSSCG00000003787,30.33409,30.01769,30.12432,29.86762,29.76459,29.7622,30.28911,29.87585,29.88967,30.09281,30.03436,30.06204,29.9658,29.64003,29.7936,29.99121,29.75245,29.9994,29.88899,29.57059,29.75046,29.94395,29.88549,30.27925,30.12315,29.77668,30.05637,29.95313,30.07247,29.99885,29.91214,29.9099,29.87298,29.78324,30.0234,29.93066
ENSSSCG00000003788,26.63513,26.89528,27.60223,26.92037,26.43907,26.54719,26.8785,26.90764,27.501,26.74751,27.59921,27.28137,26.786,26.35274,26.41274,26.90488,26.94194,27.52515,27.36007,25.62299,26.87504,26.9086,25.90364,27.98263,27.33545,26.71054,27.22069,28.22778,27.47946,27.15883,26.92914,27.04037,26.67111,26.2751,26.301,27.40176
ENSSSCG00000003789,26.11097,23.11728,25.37686,25.45715,25.04125,24.72796,26.4551,25.9391,25.21781,25.67809,25.74192,24.95944,25.80184,25.45718,25.32159,25.08787,25.76302,25.71869,25.45974,24.99879,26.021,25.872,25.4827,25.92722,25.20332,26.63999,24.64225,26.55543,25.5158,24.92111,26.21091,26.08469,24.63802,25.51714,25.71392,25.64712
ENSSSCG00000003790,27.57829,27.16056,27.17346,27.23927,27.54127,27.88725,27.47913,27.76333,27.51662,27.64555,27.5955,27.40781,27.73577,27.88774,27.55101,27.71576,27.83163,27.47007,27.61193,27.64914,27.91806,27.80638,27.32675,27.31373,27.53969,27.35577,27.52555,28.00252,27.59836,27.68564,27.41994,27.60311,27.22546,27.40119,27.48542,27.54299
ENSSSCG00000003791,30.79315,30.50232,30.49274,30.18712,30.70705,30.9873,30.57252,30.8068,30.47701,30.47744,30.82681,30.6533,30.71689,30.74092,30.4344,30.6313,30.8191,30.51453,30.62146,30.42707,30.93856,30.7217,30.19912,30.61175,30.64093,30.40519,30.42785,31.22964,30.63076,30.51433,30.1706,30.28314,30.21522,30.23691,30.75947,30.49415
ENSSSCG00000003792,26.61589,26.78317,26.68033,26.53428,26.22399,26.34437,26.70754,26.06887,26.64118,26.70825,26.30207,26.62298,26.28004,26.3785,25.85486,26.52334,26.2377,26.40696,26.66039,26.99608,26.23325,26.12263,26.61446,26.43074,26.62175,26.45811,26.58592,26.17289,26.91851,27.12472,26.11469,26.79889,26.59653,26.45934,26.67201,26.65696
ENSSSCG00000003795,28.39954,28.35053,27.7512,27.60936,27.36738,27.53532,28.98884,27.83501,27.47326,27.83364,27.47148,27.83741,27.84985,27.83289,27.48052,27.74676,28.04442,28.20479,28.19406,27.6629,28.0359,27.77927,27.94856,27.69343,27.14546,27.56062,27.72281,28.3145,27.95935,27.87347,27.60839,27.59952,27.39346,27.99635,28.31259,28.14962
ENSSSCG00000003797,21.89922,22.35544,23.77512,21.92941,24.38616,23.48152,25.27677,25.00003,24.51856,23.87412,22.63758,25.06557,23.51722,24.12311,25.13023,23.75135,21.99874,28.43504,23.0116,22.89771,22.21908,23.61693,23.89773,23.45907,24.11925,25.64982,23.27409,23.60215,22.58222,24.08217,23.29624,25.26315,23.871,23.36597,24.0772,22.51619
ENSSSCG00000003798,30.51458,30.45691,30.35189,30.22066,30.13088,30.16087,31.19918,30.38847,30.32342,30.41683,30.23064,30.54187,30.29886,30.18373,30.22459,30.4539,30.22387,30.37709,30.40759,30.61483,30.16991,30.24684,30.2469,30.31179,30.47328,30.56604,30.46323,30.66337,30.40572,30.50346,30.21123,30.28034,30.14107,30.40757,30.36538,30.43003
ENSSSCG00000003805,25.17808,25.7084,25.62171,26.01688,25.49011,25.98402,25.15353,25.66584,25.05622,24.71156,25.00495,25.51847,25.72418,26.42869,26.22429,26.3075,25.96112,26.36733,25.44456,25.78271,25.93116,25.25533,25.02228,24.234,26.21686,26.2413,25.91929,25.39733,25.09824,25.7462,24.3156,25.11013,24.83253,24.85857,26.36715,25.93302
ENSSSCG00000003806,30.21823,30.1853,30.12618,30.28785,29.92371,29.82556,29.75032,30.18524,29.92375,30.39948,29.91891,29.96322,30.19175,30.11323,30.00574,30.0576,29.91303,29.9029,30.25382,30.13673,30.18335,30.24574,30.33086,30.20293,30.16859,30.15912,30.12715,29.77717,30.19015,30.18065,29.9993,30.57985,30.16126,30.45417,30.16843,30.259
ENSSSCG00000003807,24.46997,25.64566,25.64959,26.03933,26.09803,27.24164,26.33869,25.67945,25.46322,24.78887,25.1934,25.54807,25.69734,25.65284,25.58313,25.72045,25.42697,28.62348,25.45974,25.29224,25.28404,25.70279,25.26162,25.2801,25.55577,25.36176,24.32356,24.49958,24.78386,24.85129,25.43551,26.07438,25.93898,25.93406,25.10654,25.46479
ENSSSCG00000003808,27.26503,27.71605,28.39448,29.45036,29.42552,28.96581,27.92366,28.47515,28.92558,29.42265,28.72589,28.26475,29.1506,29.7068,29.44343,29.0355,29.32331,28.71159,29.14617,27.90496,28.92608,28.21431,29.17462,28.99581,29.16365,28.60254,28.19323,28.11831,29.11142,29.14977,29.30414,29.05813,29.08592,28.72025,28.68584,28.87585
ENSSSCG00000003809,28.10293,28.15042,27.57341,27.55195,27.66943,28.24893,27.37658,28.84637,28.23797,28.22762,27.55788,28.40681,28.34093,28.38169,28.4755,28.53137,28.39408,28.69086,28.64137,27.89625,28.08099,28.22552,28.15063,28.02385,28.5134,27.52903,27.77116,28.58346,27.95378,28.35974,28.31681,27.74305,27.85669,27.99363,28.21941,28.44692
ENSSSCG00000003811,25.89391,25.59343,25.12214,24.56168,25.44306,25.74574,25.18983,26.19741,25.39726,26.14795,25.13328,25.8389,26.60288,25.9449,25.3394,26.90488,26.25557,26.04439,26.52977,26.2878,26.55987,26.13218,26.1319,25.06525,25.07034,24.80443,26.07183,27.57177,26.61432,26.91256,25.50464,25.81445,25.7863,26.45934,26.95077,26.56233
ENSSSCG00000003812,29.74655,28.9949,29.37007,29.52386,29.55193,29.13833,29.26033,29.4098,29.32647,29.82869,29.6089,29.34017,29.34903,29.84949,29.69674,29.65129,29.39459,29.70405,29.25137,29.16691,29.49814,29.7388,29.32949,29.64185,29.83624,29.67048,29.69841,29.59816,29.41764,29.33063,29.49777,29.72957,29.47222,29.55763,29.48682,29.539
ENSSSCG00000003814,26.1737,25.65843,25.64959,25.83631,25.94884,25.72199,25.64682,25.75853,25.31032,25.90338,26.07588,25.93164,26.04478,25.84988,25.96222,26.01336,25.68606,26.23263,26.08688,25.70506,25.38901,25.68991,25.58905,25.98402,26.06536,25.6367,25.92998,25.81846,26.02052,25.88079,25.75212,25.77681,25.63057,25.95652,26.13055,26.10595
ENSSSCG00000003815,26.49475,26.29541,26.00293,26.07237,25.57984,26.17979,25.29354,26.21621,26.40147,26.39046,25.89459,26.34808,26.08675,25.26798,26.13533,25.8517,26.39911,26.59029,25.88794,25.99336,24.86597,25.89463,26.15187,25.68831,25.65198,25.85627,25.67438,25.81846,26.07279,25.28115,25.58663,26.15483,25.91463,25.60504,25.94807,25.64712
ENSSSCG00000003816,27.47175,26.77733,26.9948,27.08052,26.68131,26.95121,26.69496,27.66413,26.73763,27.03349,26.67672,27.13303,27.32238,26.79034,27.08607,26.94819,27.05338,26.74057,27.31902,27.1651,27.13857,26.98967,27.42438,26.88906,26.96458,27.18159,27.18098,27.01453,26.98003,26.66374,26.72703,27.46004,26.96589,27.57088,27.01408,27.40566
ENSSSCG00000003818,25.49124,26.4206,24.83705,25.62985,25.02003,25.30894,25.3903,25.7063,25.39726,25.96019,25.1536,25.7398,25.64211,25.81256,25.75223,26.34038,25.84791,25.99323,26.06719,26.2789,25.471,25.59637,26.11166,25.79376,25.63863,23.97044,25.10522,25.95763,25.69992,26.57267,25.24666,25.57231,25.82601,25.32341,26.26675,26.30278
ENSSSCG00000003820,28.28445,28.50696,28.04421,28.04072,27.80275,28.11857,28.40484,28.41946,28.02243,28.15891,27.97814,28.10468,28.06198,27.86362,27.7203,28.25565,28.33859,27.90324,28.21659,28.96657,28.16222,28.20981,28.05313,28.06393,28.08888,28.39037,28.11579,28.47372,28.1539,28.23506,27.76098,28.05486,27.79467,27.866,28.29994,28.31838
ENSSSCG00000003825,23.36635,23.44659,25.57886,23.95326,24.41895,24.14895,25.25979,24.60296,23.95668,24.1332,22.74861,24.46517,23.985,23.25876,23.82356,24.43856,23.46586,22.52334,24.07214,24.28336,24.3462,27.70759,24.30685,24.65371,23.38229,24.46183,24.15161,23.35598,23.91565,24.56178,23.57864,23.50485,23.76603,24.83453,23.81811,23.93842
ENSSSCG00000003827,23.64465,23.85425,22.98663,23.85541,24.57257,24.31689,23.64027,23.23015,23.91014,23.30093,23.87637,24.2298,23.84528,23.856,23.27608,23.59663,23.5837,24.18327,23.49702,22.6984,23.52574,23.86629,23.79989,23.98958,24.36617,24.75674,24.03765,22.88392,23.66629,23.81507,23.86815,23.23566,23.76603,23.36597,23.24492,23.48704
ENSSSCG00000003828,25.57331,26.09398,25.63572,26.00552,26.25156,26.7662,25.40581,26.00544,25.9624,25.89175,25.88247,26.25244,25.92263,26.12818,26.22429,25.76957,26.02502,26.06436,25.5758,25.4904,25.87202,25.91691,26.18132,25.742,26.37827,26.71679,26.28662,25.16812,25.64573,26.06685,26.55031,26.00011,25.67473,26.0004,25.43427,25.90024
ENSSSCG00000003830,28.37113,28.27171,28.15291,27.9399,27.85461,28.15006,28.16611,28.37833,28.15058,28.0506,28.27101,28.24456,28.38365,28.05418,27.97509,28.28972,28.27212,28.10469,28.37116,27.86088,28.50351,28.40372,27.94856,28.4008,28.10354,27.55715,27.89632,28.83435,28.32531,28.37225,27.72522,28.02574,27.95846,27.80853,28.41778,28.33483
ENSSSCG00000003831,25.7005,25.52537,25.62171,25.33541,25.30954,24.88591,25.32652,25.16391,25.47925,25.79513,25.30661,25.42586,24.92842,24.74154,25.58313,25.19962,25.1874,25.17411,25.45974,25.37814,25.11071,25.08868,25.4346,25.75512,25.22135,25.66282,25.41007,25.00654,25.68656,25.47932,25.1636,25.78947,25.40443,25.51714,25.35498,25.47966
ENSSSCG00000003833,21.89922,21.91934,27.03763,24.98831,25.65058,25.91239,27.03633,25.00003,25.13928,24.99866,25.90662,24.26587,22.21056,23.01775,23.11996,25.25241,21.61171,26.63103,24.32526,22.46707,22.05862,26.79289,22.21492,25.86808,22.74841,22.9912,22.37139,22.68461,23.06765,22.01989,24.01752,24.21705,23.96885,22.79769,23.01666,24.02208
ENSSSCG00000003839,31.96238,30.96133,29.56291,29.56894,29.36686,29.20624,29.80838,29.68157,30.87289,30.45192,30.39647,30.16532,30.09866,30.42328,29.71647,30.23858,29.55197,30.66637,30.43714,29.01966,30.48513,29.77356,30.6806,30.7667,29.94673,29.38988,30.18015,31.50112,30.88983,30.69584,29.8529,29.75076,29.75878,30.23748,31.16626,30.6951
ENSSSCG00000003843,25.76013,25.33173,25.95904,25.37125,25.27413,25.38653,25.15353,25.46044,25.61603,25.49027,25.64478,25.10592,24.92842,25.26798,24.93319,25.12609,25.16866,24.91291,25.60341,25.06245,24.76557,25.02856,25.72855,25.71541,24.68485,24.57616,25.21415,25.14889,25.56042,25.73332,25.0293,25.54272,25.42181,25.40731,25.38722,24.92761
ENSSSCG00000003844,26.78617,26.93779,27.11466,26.56556,27.0227,26.9563,26.72,27.13704,26.89528,26.77943,26.48157,27.22751,26.43431,26.53941,26.53371,26.76655,26.82715,26.67715,26.95109,26.92935,26.72938,26.96315,26.90658,26.71876,26.95383,26.7778,27.14933,27.04606,26.67646,27.27894,26.48339,26.89571,26.88673,26.63668,27.21605,26.66349
ENSSSCG00000003848,24.35092,24.24127,23.43409,24.17227,24.41895,24.72796,25.48097,24.5146,25.85592,25.71817,23.92446,24.61252,24.43837,24.54321,23.48253,25.47604,24.38701,27.19464,24.51167,25.97142,24.54101,24.68342,24.68124,24.50637,25.37425,24.6301,24.69332,25.08959,24.44616,25.26334,24.93228,24.79575,25.00389,23.7726,24.70755,24.47224
ENSSSCG00000003849,26.96404,26.98417,26.72687,26.43615,26.99578,26.85076,27.21866,26.91916,26.73763,26.89466,26.7114,26.31403,26.98222,26.65635,26.50243,26.65334,26.75362,26.49787,26.9403,27.09579,27.08229,26.91968,26.58538,26.8283,26.88196,27.0835,26.79911,27.34123,26.74894,26.90109,26.52558,26.72175,26.60416,26.48274,26.82695,26.95181
ENSSSCG00000003850,27.74397,27.43736,27.41999,27.57135,27.90177,27.35792,27.90194,27.24166,27.35661,27.73617,27.33135,26.72368,27.07898,27.36353,27.56999,27.12845,27.20819,27.83804,27.11353,27.16025,27.33091,27.39482,27.12939,27.37873,27.22359,27.63835,27.46438,27.02512,27.20281,26.91256,27.11745,27.59231,27.09068,27.19474,27.28612,27.32971
ENSSSCG00000003851,27.2275,27.39984,27.61289,27.97817,27.5487,27.82172,27.35677,27.44658,27.71581,27.84274,27.67496,27.6658,27.4159,27.67899,27.67542,27.69048,27.1804,27.41282,27.41953,27.52282,27.13355,27.69475,27.80463,27.75348,27.90306,27.8349,27.95243,27.2539,27.69825,27.5636,27.40194,28.26654,27.77451,27.65223,27.56509,27.47781
